Time,bit-x,bitfinex,bitstamp,cex.io,coinbase,exmo,gemini,kraken
2023-10-09 00:00:00 UTC,57.1428571428571,0.00386900336592708,0.0111607727037924,0.024623428808953,0.00112644894381011,0.314668900411556,0.00631641643486994,0.000368864165266454
2023-10-10 00:00:00 UTC,57.1428571428571,0.00395435183210074,0.0119051804317873,0.0206028132048147,0.000803412489916933,0.326259775470162,0.0408257482731995,0.000434203728902052
2023-10-11 00:00:00 UTC,57.1428571428571,0.00419175174350413,0.0109389333330699,0.0230650680789018,0.00120606485869136,0.37698368782681,0.0090590280983481,0.000444154820496857
2023-10-12 00:00:00 UTC,57.1428571428571,0.00415549556940084,0.010729301968771,0.0217698898868063,0.00093806083990041,0.328187899141654,0.00715292805646535,0.00039448250342971
2023-10-13 00:00:00 UTC,57.1428571428571,0.0041162830781065,0.0121488681337057,0.0252188902961394,0.00104824423234726,0.31515326690121,0.00778587742109265,0.000444312608830052
2023-10-14 00:00:00 UTC,57.1428571428571,0.00386547062532884,0.0113969125519463,0.0202971130903456,0.000410907481132453,0.317818862788503,0.00609077239177336,0.000553366739708279
2023-10-15 00:00:00 UTC,57.1428571428571,0.00396845146654803,0.00927992892545335,0.0207682433184778,0.000515428424605512,0.235999522512038,0.00881982242459075,0.000450588287674966
2023-10-16 00:00:00 UTC,57.1428571428571,0.00572323689990604,0.0165286492873389,0.027040869111668,0.00270349848629584,0.286012120511141,0.014466395614285,0.00134959543599951
2023-10-17 00:00:00 UTC,57.1428571428571,0.00450135752097638,0.0145669225103985,0.0261698030888791,0.00117311268145174,0.218132744164425,0.00869987913252278,0.000473292482157281
2023-10-18 00:00:00 UTC,57.1428571428571,0.00436127495792261,0.015308092620813,0.0231393186863221,0.00121919654568739,0.157980728296226,0.00771241993078272,0.000366669666334636
2023-10-19 00:00:00 UTC,57.1428571428571,0.00419512730209795,0.014645690130159,0.023559757265159,0.00101791443103377,0.285146902731057,0.0113398727149698,0.00036668850785675
2023-10-20 00:00:00 UTC,57.1428571428571,0.0049104105531174,0.0179103494649197,0.030303557957175,0.00274281073944114,0.141892148117033,0.0143668233347698,0.000492902108365474
2023-10-21 00:00:00 UTC,57.1428571428571,0.00359440843072282,0.0130257321916918,0.02297044390928,0.00126686615680369,0.253244864999694,0.0100977558818315,0.000376293111000174
2023-10-22 00:00:00 UTC,57.1428571428571,0.00387417122720704,0.0144324702401913,0.0225772125711984,0.00201732712928438,0.183099128829741,0.0150144598673309,0.00035856323522488
2023-10-23 00:00:00 UTC,57.1428571428571,0.00616784307174011,0.0217441137608965,0.127633293768382,0.00501576223003933,0.245486098387381,0.0245431172673925,0.0018080346343304
2023-10-24 00:00:00 UTC,57.1428571428571,0.00831642697922305,0.0255351332450969,0.942132020485577,0.00598127018815007,0.268659652300148,0.037052928309992,0.00161173451044714
2023-10-25 00:00:00 UTC,57.1428571428571,0.00521607333990199,0.0194127308778523,0.743626541748189,0.00644805797984607,0.21204974156596,0.0164865578736968,0.000629505977175627
2023-10-26 00:00:00 UTC,57.1428571428571,0.00465397060700158,0.0175058810882478,0.652080742999677,0.00384640957320449,0.233017597190948,0.0145500740240474,0.000346765632418884
2023-10-27 00:00:00 UTC,57.1428571428571,0.00392794603013377,0.0157996988230445,0.580644836113801,0.00466183334901784,0.256318659857035,0.0148318424804777,0.000466373363885989
2023-10-28 00:00:00 UTC,57.1428571428571,0.00332572445333297,0.012662141594497,0.854364981516554,0.00339444699901738,0.293242340265132,0.00908464079859907,0.000293333593758411
2023-10-29 00:00:00 UTC,57.1428571428571,0.00418832099219248,0.0132123221956863,0.741240055192497,0.00296102160273806,0.213382329261821,0.0197287813407623,0.000397854725671629
2023-10-30 00:00:00 UTC,57.1428571428571,0.00393350378541735,0.0131017734945923,0.839389575974056,0.00386467701327052,0.204826724371379,0.0106184156028329,0.000337131839380203
2023-10-31 00:00:00 UTC,57.1428571428571,0.003827084423902,0.0131528254593186,0.504596911518453,0.00454180775661971,0.237900744355253,0.0120030345043498,0.00030073221855207
2023-11-01 00:00:00 UTC,57.1428571428571,0.00379759128124114,0.0144112234707653,0.585692946377708,0.00548951113075577,0.225440917833769,0.0146913974857105,0.000452726130817744
2023-11-02 00:00:00 UTC,57.1428571428571,0.00398501627991629,0.0142136944835826,0.500281717085701,0.0051683308067456,0.194759924968241,0.0203039879930521,0.000586642928447594
2023-11-03 00:00:00 UTC,57.1428571428571,0.00393219658126105,0.0148043168136286,0.523198864040722,0.00289715974482975,0.227525694802524,0.0243440756209674,0.000344810331489892
2023-11-04 00:00:00 UTC,57.1428571428571,0.00330488346996032,0.0136098760772743,0.573168681407027,,0.226148403900296,0.00870085457437108,0.000502585004102837
2023-11-05 00:00:00 UTC,57.1428571428571,0.00345960004936909,0.0168539452339014,0.875180081756023,,0.205350993629331,0.0210804536416966,0.000349435940176753
2023-11-06 00:00:00 UTC,57.1428571428571,0.0035448748375425,0.0143556118984117,0.953925851766347,,0.26057994244764,0.00906112775846424,0.000292518914896299
